HGNC ID	Approved Symbol	Previous Symbols	Synonyms	Entrez Gene ID	RefSeq IDs	Gene Family Name
HGNC:11555	TAK1~withdrawn					
HGNC:11556	TAL1	TCL5	SCL, bHLHa17	6886	NM_003189	Basic helix-loop-helix proteins
HGNC:11557	TAL2		bHLHa19	6887	NM_005421	Basic helix-loop-helix proteins
HGNC:11558	TALDO~withdrawn					
HGNC:11559	TALDO1			6888	NM_006755	
HGNC:11560	TALDO1P1	TALDO, TALDOP1	TAL-H	6889	NG_009424	
HGNC:25187	TAMM41	C3orf31	MGC16471, DKFZp434E0519	132001	NM_138807	
HGNC:11561	TAN1~withdrawn					
HGNC:29364	TANC1		KIAA1728, ROLSB	85461		Ankyrin repeat domain containing|Tetratricopeptide repeat domain containing
HGNC:30212	TANC2		DKFZP564D166, FLJ10215, FLJ11824, KIAA1148, KIAA1636, rols, ROLSA	26115		Ankyrin repeat domain containing|Tetratricopeptide repeat domain containing
HGNC:25439	TANGO2	C22orf25	DKFZp761P1121	128989	NM_152906	
HGNC:25749	TANGO6	TMCO7	FLJ12688, KIAA1746	79613	XM_928235.2	
HGNC:11562	TANK	TRAF2	I-TRAF	10010	NM_133484	
HGNC:29259	TAOK1		KIAA1361, MARKK, PSK2, MAP3K16, FLJ14314, TAO1	57551	NM_020791	Mitogen-activated protein kinase kinase kinases
HGNC:16835	TAOK2		TAO1, KIAA0881, PSK, PSK1, TAO2, MAP3K17	9344	NM_016151	Mitogen-activated protein kinase kinase kinases
HGNC:18133	TAOK3		JIK, DPK, MAP3K18	51347	NM_016281	Mitogen-activated protein kinase kinase kinases
HGNC:43	TAP1	ABCB2	PSF1, RING4, D6S114E	6890	NM_000593	ATP binding cassette subfamily B
HGNC:44	TAP2	ABCB3	PSF2, RING11, D6S217E	6891	NM_000544	ATP binding cassette subfamily B
HGNC:11565	TAPA1~withdrawn					
HGNC:11566	TAPBP		TAPA	6892		C1-set domain containing
HGNC:30683	TAPBPL		TAPBP-R, FLJ10143, TAPBPR	55080	NM_018009	C1-set domain containing
HGNC:26887	TAPT1		FLJ90013	202018	NM_153365	
HGNC:26832	TAPT1-AS1		FLJ39653	202020	NR_027696	
HGNC:11567	TAPVR1					
HGNC:11568	TARBP1		TRP-185, TRM3, TRMT3	6894	NM_005646	SPOUT methyltranferase domain containing
HGNC:11569	TARBP2		Trbp	6895		
HGNC:11570	TARBP2P1	TARBP2P	TRBP	6896	NG_001199	
HGNC:11571	TARDBP		TDP-43, ALS10	23435	NM_007375	RNA binding motif containing
HGNC:16536	TARDBPP1	TARDBPL	bA318P23.1	643503		
HGNC:39848	TARDBPP2			440142		
HGNC:50506	TARID	EYA4-AS1		100507308		Long non-coding RNAs
HGNC:37250	TARM1			441864	NM_001135686	Immunoglobulin like domain containing
HGNC:11572	TARS			6897	NM_152295	Aminoacyl tRNA synthetases, Class II
HGNC:30740	TARS2	TARSL1	FLJ12528	80222	NM_025150	Aminoacyl tRNA synthetases, Class II
HGNC:43712	TARS2P1			100533844	NG_028840	
HGNC:24728	TARSL2		FLJ25005	123283	NM_152334	
HGNC:14448	TAS1R1	GPR70	T1R1, TR1	80835	NM_138697	Taste 1 receptors
HGNC:14905	TAS1R2	GPR71	T1R2, TR2	80834		Taste 1 receptors
HGNC:15661	TAS1R3		T1R3	83756		Taste 1 receptors
HGNC:14909	TAS2R1		T2R1, TRB7	50834		Taste 2 receptors
HGNC:20615	TAS2R2P	TAS2R2	T2R02, T2R2	338396	NG_005302	Taste 2 receptors
HGNC:14910	TAS2R3		T2R3	50831		Taste 2 receptors
HGNC:14911	TAS2R4		T2R4	50832		Taste 2 receptors
HGNC:14912	TAS2R5		T2R5	54429		Taste 2 receptors
HGNC:20616	TAS2R6P	TAS2R6	T2R06, T2R6	448990	NG_004700	Taste 2 receptors
HGNC:14913	TAS2R7		T2R7, TRB4	50837		Taste 2 receptors
HGNC:14915	TAS2R8		T2R8, TRB5	50836		Taste 2 receptors
HGNC:14917	TAS2R9		T2R9, TRB6	50835		Taste 2 receptors
HGNC:14918	TAS2R10		T2R10, TRB2	50839		Taste 2 receptors
HGNC:19103	TAS2R12P	TAS2R12	T2R12	266656	NG_005300	Taste 2 receptors
HGNC:14919	TAS2R13		T2R13, TRB3	50838		Taste 2 receptors
HGNC:14920	TAS2R14		T2R14, TRB1	50840	NM_023922	Taste 2 receptors
HGNC:19106	TAS2R15P	TAS2R15	T2R15, PS8	266657	NG_002788	Taste 2 receptors
HGNC:14921	TAS2R16		T2R16	50833	NM_016945	Taste 2 receptors
HGNC:19107	TAS2R18P	TAS2R65P, TAS2R18	T2R18, TAS2R65	338414	NG_002676	Taste 2 receptors
HGNC:19108	TAS2R19	TAS2R48, TAS2R23	T2R19, T2R23	259294	NM_176888	Taste 2 receptors
HGNC:19109	TAS2R20	TAS2R49	T2R20, T2R56	259295	NM_176889	Taste 2 receptors
HGNC:19110	TAS2R22		T2R22	266661		Taste 2 receptors
HGNC:19111	TAS2R23~withdrawn					
HGNC:19112	TAS2R30	TAS2R47	T2R30	259293	NM_001097643	Taste 2 receptors
HGNC:19113	TAS2R31	TAS2R44	T2R31, T2R53	259290	NM_176885	Taste 2 receptors
HGNC:19114	TAS2R33		T2R33	266665		Taste 2 receptors
HGNC:19115	TAS2R36		T2R36	266666		Taste 2 receptors
HGNC:19116	TAS2R37		T2R37	266667		Taste 2 receptors
HGNC:9584	TAS2R38	PTC	T2R61	5726	NM_176817	Taste 2 receptors
HGNC:18886	TAS2R39			259285	NM_176881	Taste 2 receptors
HGNC:18885	TAS2R40	GPR60		259286		Taste 2 receptors
HGNC:18883	TAS2R41		T2R59	259287		Taste 2 receptors
HGNC:18888	TAS2R42		T2R24, T2R55, hT2R55, TAS2R55	353164	NM_181429	Taste 2 receptors
HGNC:18875	TAS2R43		T2R52	259289	NM_176884	Taste 2 receptors
HGNC:18881	TAS2R44~withdrawn					
HGNC:18876	TAS2R45	GPR59	ZG24P	259291	NM_176886	Taste 2 receptors
HGNC:18877	TAS2R46		T2R54	259292	NM_176887	Taste 2 receptors
HGNC:18878	TAS2R47~withdrawn					
HGNC:18879	TAS2R48~withdrawn					
HGNC:18880	TAS2R49~withdrawn					
HGNC:18882	TAS2R50		T2R51	259296	NM_176890	Taste 2 receptors
HGNC:20639	TAS2R60		T2R60	338398		Taste 2 receptors
HGNC:20640	TAS2R62P		T2R62, TAS2R62	338399		Taste 2 receptors
HGNC:20641	TAS2R63P			338413	NG_002675	Taste 2 receptors
HGNC:20642	TAS2R64P		T2R64, T2R64P	338412	NG_002674	Taste 2 receptors
HGNC:20643	TAS2R65P~withdrawn					
HGNC:43898	TAS2R67P			448991		Taste 2 receptors
HGNC:43905	TAS2R68P		T2R68P, PS7	100653053	NG_004699	Taste 2 receptors
HGNC:15859	TASP1	C20orf13	FLJ20212, dJ585I14.2	55617	NM_017714	
HGNC:11573	TAT			6898		
HGNC:51369	TAT-AS1			100132529	NR_103851	
HGNC:24220	TATDN1		CDA11	83940	NM_032026	
HGNC:45058	TATDN1P1			728737	NG_011726	
HGNC:28988	TATDN2		KIAA0218	9797	XM_376203	
HGNC:39254	TATDN2P1			100131103		
HGNC:39255	TATDN2P2			100272205		
HGNC:39256	TATDN2P3			100420458	NG_024898	
HGNC:27010	TATDN3			128387	XM_375838	
HGNC:11574	TAX~withdrawn					
HGNC:11575	TAX1BP1		TXBP151, CALCOCO3	8887	NM_006024	
HGNC:11576	TAX1BP2~withdrawn					
HGNC:30684	TAX1BP3		TIP-1	30851	NM_014604	PDZ domain containing
HGNC:11577	TAZ	CMD3A, EFE2, EFE	BTHS, XAP-2, G4.5, TAZ1	6901		
HGNC:23511	TBATA	C10orf27	FLJ32820, spatial	219793	NM_152710	
HGNC:11578	TBC1D1		TBC, TBC1, KIAA1108	23216	NM_015173	
HGNC:18026	TBC1D2		PARIS1, TBC1D2A, Armus	55357	NM_018421	
HGNC:29183	TBC1D2B		KIAA1055	23102	NM_015079	
HGNC:19031	TBC1D3		TBC1D3A, DKFZp434P2235, PRC17	729873	NM_001123391	
HGNC:27011	TBC1D3B	TBC1D3I	PRC17	414059	NM_001001417	
HGNC:24889	TBC1D3C		MGC44903	414060	NM_001001418	
HGNC:28944	TBC1D3D			101060389	NM_001291465	
HGNC:27071	TBC1D3E			102723859	NM_001291466	
HGNC:18257	TBC1D3F			84218	NM_032258.2	
HGNC:29860	TBC1D3G			101060321	NM_001291462	
HGNC:30708	TBC1D3H			729877	NM_001159332	
HGNC:32709	TBC1D3I			102724862	NM_001291463	
HGNC:51247	TBC1D3J			100510707		
HGNC:51245	TBC1D3K			101060351		
HGNC:51246	TBC1D3L			101060376		
HGNC:27445	TBC1D3P1				NG_005461	
HGNC:42362	TBC1D3P1-DHX40P1			653645	NR_002924	
HGNC:27783	TBC1D3P2			440452	NR_027486	
HGNC:32408	TBC1D3P3	USP6P1		653017		
HGNC:32409	TBC1D3P4	USP6P2		100631253	NG_029286	
HGNC:43567	TBC1D3P5			440419	NR_033892	
HGNC:43568	TBC1D3P6			101928566		
HGNC:43569	TBC1D3P7					
HGNC:19165	TBC1D4		KIAA0603, AS160, DKFZp779C0666	9882	NM_014832	
HGNC:40874	TBC1D4-AS1~withdrawn					
HGNC:19166	TBC1D5		KIAA0210	9779	NM_014744	
HGNC:21066	TBC1D7		dJ257A7.3, FLJ32666	51256	NM_016495	TSC complex
HGNC:17791	TBC1D8		HBLP1, VRP, AD3, GRAMD8	11138	NM_007063	GRAM domain containing
HGNC:52782	TBC1D8-AS1			100506286	NR_135594	
HGNC:24715	TBC1D8B		FLJ20298, RP11-321G1.1, GRAMD8B	54885	NM_017752	GRAM domain containing|EF-hand domain containing
HGNC:21710	TBC1D9		KIAA0882, MDR1, GRAMD9	23158	NM_015130	GRAM domain containing|EF-hand domain containing
HGNC:29097	TBC1D9B		KIAA0676, GRAMD9B	23061	NM_015043	GRAM domain containing|EF-hand domain containing
HGNC:23609	TBC1D10A	TBC1D10	EPI64, AC004997.C22.2	83874	NM_031937	
HGNC:24510	TBC1D10B		DKFZP434P1750, Rab27A-GAPbeta, FLJ13130, EPI64B	26000	NM_015527	
HGNC:24702	TBC1D10C		FLJ00332, Carabin, EPI64C	374403	NM_198517	
HGNC:29082	TBC1D12		KIAA0608	23232		
HGNC:25571	TBC1D13		FLJ10743	54662	NM_018201	
HGNC:29246	TBC1D14		KIAA1322	57533	NM_020773	
HGNC:25694	TBC1D15		FLJ12085, DKFZp761D0223	64786	NM_022771	
HGNC:28356	TBC1D16		MGC25062, FLJ20748	125058	NM_019020	
HGNC:25699	TBC1D17		FLJ12168	79735	NM_024682	
HGNC:25624	TBC1D19		FLJ11082	55296	NM_018317	
HGNC:16133	TBC1D20	C20orf140	dJ852M4.2	128637	NM_144628	
HGNC:28536	TBC1D21		MGC34741, MgcRabGAP	161514	NM_153356	
HGNC:1309	TBC1D22A	C22orf4		25771	NM_014346	
HGNC:51221	TBC1D22A-AS1			642757	NR_122047	
HGNC:21602	TBC1D22B	C6orf197	FLJ20337, dJ744I24.2	55633	NM_017772	
HGNC:25622	TBC1D23		FLJ11046	55773	NM_018309	
HGNC:29203	TBC1D24	DFNB86	KIAA1171, TLDC6, DFNA65	57465	NM_020705	Deafness associated genes
HGNC:8092	TBC1D25	OATL1		4943	NM_002536	
HGNC:28745	TBC1D26		MGC51025	353149	NM_178571	
HGNC:28104	TBC1D27P	TBC1D27		96597	NR_147084	
HGNC:26858	TBC1D28		FLJ40244	254272	NM_001039397	
HGNC:24509	TBC1D29		DKFZP434O047	26083	NM_015594	
HGNC:29164	TBC1D30		KIAA0984	23329	XM_037557	
HGNC:30888	TBC1D31	WDR67	MGC21654, Gm85	93594	NM_145647	WD repeat domain containing
HGNC:21485	TBC1D32	C6orf171, C6orf170	FLJ30899, dJ310J6.1, FLJ34235, bA57L9.1, BROMI	221322	NM_152730	
HGNC:11579	TBCA			6902	NM_004607	
HGNC:42630	TBCAP1			494540	NG_004790	
HGNC:42631	TBCAP2			494541	NG_004791	
HGNC:42632	TBCAP3			101290501	NG_033171	
HGNC:1989	TBCB	CKAP1	CG22, CKAPI	1155	NM_001281	
HGNC:11580	TBCC		CFC	6903	NM_003192	
HGNC:25546	TBCCD1		FLJ10560	55171	NM_018138	
HGNC:11581	TBCD			6904	NM_005993	
HGNC:11582	TBCE	KCS, HRD	KCS1, pac2	6905	NM_003193	
HGNC:49387	TBCE-AS1~withdrawn					
HGNC:28115	TBCEL	LRRC35	MGC10233	219899	NM_152715	
HGNC:28261	TBCK		MGC16169, HSPC302	93627	NM_033115	
HGNC:13892	TBG~withdrawn					
HGNC:11584	TBK1		NAK	29110	NM_013254	
HGNC:30140	TBKBP1		ProSAPiP2, KIAA0775	9755	NM_014726	
HGNC:11585	TBL1X	TBL1	EBI	6907	NM_005647	WD repeat domain containing
HGNC:29529	TBL1XR1		IRA1, FLJ12894, TBLR1, C21, DC42	79718	NM_024665	WD repeat domain containing
HGNC:41243	TBL1XR1-AS1					
HGNC:18502	TBL1Y		TBL1	90665	NM_033284	WD repeat domain containing
HGNC:23979	TBL1YP1			286555	NG_002819	
HGNC:11586	TBL2		WS-betaTRP, WBSCR13, DKFZP43N024	26608	NM_012453	WD repeat domain containing
HGNC:11587	TBL3		SAZD, UTP13	10607	NM_006453	UTPb subcomplex|WD repeat domain containing
HGNC:11588	TBP	GTF2D1, SCA17	TFIID	6908	NM_003194	General transcription factors
HGNC:11589	TBPL1		TLP, STUD, TRF2, TLF	9519		
HGNC:19841	TBPL2		TRF3, TBP2	387332	NM_199047	
HGNC:11590	TBR1			10716	NM_006593	T-boxes
HGNC:29551	TBRG1		FLJ14621, TB-5, NIAM	84897	NM_032811	
HGNC:17443	TBRG4		Cpr2, KIAA0948, H_TD2522F11.8, FASTKD4	9238	NM_030900	FASTK mitochondrial RNA binding family
HGNC:11591	TBS~withdrawn					
HGNC:11592	TBX1	VCF	CATCH22	6899	NM_080647	T-boxes
HGNC:11597	TBX2			6909	NM_005994	T-boxes
HGNC:50355	TBX2-AS1					
HGNC:11602	TBX3	UMS	TBX3-ISO, XHL	6926	NM_016569, NM_005996	T-boxes
HGNC:11603	TBX4			9496	NM_018488	T-boxes
HGNC:11604	TBX5	HOS		6910	NM_080717	T-boxes
HGNC:27402	TBX5-AS1			255480	NR_038440	
HGNC:11605	TBX6			6911	NM_004608, NM_080758	T-boxes
HGNC:11606	TBX7~withdrawn					
HGNC:11593	TBX10	TBX7	TBX13	347853	NM_005995	T-boxes
HGNC:17803	TBX14~withdrawn					
HGNC:11594	TBX15	TBX14		6913	NM_152380	T-boxes
HGNC:11595	TBX18			9096	NM_001080508	T-boxes
HGNC:52256	TBX18-AS1			102724201	NR_125875	
HGNC:11596	TBX19		dj747L4.1, TPIT	9095	NM_005149	T-boxes
HGNC:11598	TBX20			57057	NM_020417	T-boxes
HGNC:11599	TBX21		TBLYM, T-bet	30009	NM_013351	T-boxes
HGNC:11600	TBX22	CPX, CLPA		50945	NM_016954	T-boxes
HGNC:11601	TBX23P	TBX23		57160		T-boxes
HGNC:11607	TBXA1R			6914		
HGNC:11608	TBXA2R			6915		Prostaglandin receptors
HGNC:11609	TBXAS1		CYP5, CYP5A1, THAS, TXS, TXAS, TS	6916		Cytochrome P450 family 5
HGNC:19859	TC2N	C14orf47, MTAC2D1	FLJ36557, Tac2-N, C2CD1	123036	NM_152332	Synaptotagmin like tandem C2 proteins
HGNC:22201	TCAF1	FAM115A	KIAA0738	9747	NM_014719	
HGNC:33604	TCAF1P1	FAM115B		653199	NG_008224	
HGNC:26878	TCAF2	FAM139A, FAM115C	FLJ40722, GATD9	285966	NM_173678	Glutamine amidotransferase like class 1 domain containing
HGNC:33603	TCAF2P1	FAM139B, FAM115D	FLJ40722-like, TCAF2BP	653691	NR_110549	
HGNC:25241	TCAIM	C3orf23	DKFZp313N0621, TOAG-1	285343	NM_173826	
HGNC:30707	TCAM1P	TCAM1		146771		
HGNC:11610	TCAP	LGMD2G	T-cap, TELE, telethonin, CMD1N	8557	NM_003673	
HGNC:11611	TCD~withdrawn					
HGNC:11612	TCEA1	TCEA, GTF2S	SII, TF2S, TFIIS	6917	NM_006756	General transcription factors
HGNC:11613	TCEA1P1	GTF2SP, TCEA1P		6918	NG_001200	
HGNC:29891	TCEA1P2		TCEA1	399511	NG_003186	
HGNC:30569	TCEA1P3			340501	NG_021646	
HGNC:31091	TCEA1P4			100421350		
HGNC:11614	TCEA2		TFIIS	6919	NM_198723	
HGNC:11615	TCEA3		TFIIS.H	6920	NM_003196	
HGNC:11616	TCEAL1		p21, pp21, SIIR, P21, WEX9	9338	NM_004780	Transcription elongation factor A like family
HGNC:29818	TCEAL2		my048, MY0876G05, WEX1	140597	NM_080390	Transcription elongation factor A like family
HGNC:28247	TCEAL3		MGC15737, WEX8	85012	NM_032926	Transcription elongation factor A like family
HGNC:41191	TCEAL3-AS1					
HGNC:26121	TCEAL4		FLJ21174, WEX7	79921	NM_024863	Transcription elongation factor A like family
HGNC:39582	TCEAL4P1					
HGNC:22282	TCEAL5		WEX4	340543	XM_291334	Transcription elongation factor A like family
HGNC:24553	TCEAL6		WEX2	158931	NM_001006938	Transcription elongation factor A like family
HGNC:28336	TCEAL7		MGC23947, WEX5	56849	NM_152278	Transcription elongation factor A like family
HGNC:28683	TCEAL8		MGC45400, WEX3	90843	NM_153333	Transcription elongation factor A like family
HGNC:45245	TCEAL8P1			101059982		
HGNC:30084	TCEAL9	WBP5	DKFZp313K1940, WEX6	51186	NM_016303	Transcription elongation factor A like family
HGNC:28277	TCEANC		MGC17403	170082	NM_152634	
HGNC:26494	TCEANC2	C1orf83	FLJ32112	127428	NM_153035	
HGNC:11618	TCEB1P1~withdrawn					
HGNC:38525	TCEB1P25~withdrawn					
HGNC:15630	TCERG1	TAF2S	CA150, Urn1	10915	NM_001040006	
HGNC:23533	TCERG1L		FLJ38950	256536	NM_174937	
HGNC:49532	TCERG1L-AS1			101927489	XR_242764	
HGNC:11633	TCF3		E2A, ITF1, MGC129647, MGC129648, bHLHb21, VDIR, E47	6929	NM_003200	Basic helix-loop-helix proteins
HGNC:49742	TCF3P1			100129107	NG_009760	
HGNC:11634	TCF4		SEF2-1B, ITF2, bHLHb19, E2-2	6925	NM_003199	Basic helix-loop-helix proteins
HGNC:51642	TCF4-AS1		MIR4529HG			
HGNC:51643	TCF4-AS2					
HGNC:11635	TCF6~withdrawn					
HGNC:11637	TCF6L2~withdrawn					
HGNC:11639	TCF7		TCF-1	6932	NM_201634	TCF/LEF transcription factor family
HGNC:11640	TCF7L1	TCF3		83439	NM_031283	TCF/LEF transcription factor family
HGNC:41388	TCF7L1-IT1					
HGNC:11641	TCF7L2	TCF4	TCF-4	6934	NM_030756	TCF/LEF transcription factor family
HGNC:11643	TCF9~withdrawn					
HGNC:11622	TCF11~withdrawn					
HGNC:11623	TCF12		HEB, HTF4, HsT17266, bHLHb20	6938	NM_003205	Basic helix-loop-helix proteins
HGNC:11624	TCF13~withdrawn					
HGNC:11625	TCF13L1~withdrawn					
HGNC:11626	TCF14~withdrawn					
HGNC:11627	TCF15		EC2, PARAXIS, bHLHa40	6939	NM_004609	Basic helix-loop-helix proteins
HGNC:11629	TCF19		SC1	6941	NM_007109	PHD finger proteins
HGNC:11631	TCF20		AR1, SPBP	6942	NM_181492	
HGNC:11632	TCF21		POD1, bHLHa23	6943	NM_198392	Basic helix-loop-helix proteins
HGNC:18602	TCF23		OUT, bHLHa24	150921	NM_175769	Basic helix-loop-helix proteins
HGNC:32275	TCF24		bHLHa25	100129654	NM_001193502	Basic helix-loop-helix proteins
HGNC:29181	TCF25		Nulp1, KIAA1049	22980	NM_014972	
HGNC:11646	TCFL5		Figlb, E2BP-1, CHA, bHLHe82	10732	NM_006602	Basic helix-loop-helix proteins
HGNC:11791	TCHH	THH		7062	NM_007113	S100 fused type protein family|EF-hand domain containing
HGNC:31796	TCHHL1	S100A17, THHL1		126637	XM_060104	S100 calcium binding proteins|S100 fused type protein family
HGNC:28135	TCHP		MGC10854, TpMs	84260	NM_032300	
HGNC:1357	TCIM	C8orf4	TC-1, hTC-1, TC1	56892	NM_020130	
HGNC:11647	TCIRG1		TIRC7, OC-116, OC116, ATP6N1C, Atp6i, a3, ATP6V0A3	10312	NM_006019	V-type ATPases
HGNC:11648	TCL1A		TCL1	8115		
HGNC:11649	TCL1B		TML1	9623		
HGNC:11650	TCL4			6946		
HGNC:11651	TCL5~withdrawn					
HGNC:13463	TCL6		TCL6e1, TNG2, TNG1	27004	NR_028288	
HGNC:11652	TCN1		TCI, TC1	6947	NM_001062	
HGNC:11653	TCN2		D22S676, D22S750, TC2	6948	NM_000355	
HGNC:11654	TCOF1		treacle, TCS	6949	NM_001008656	
HGNC:11655	TCP1		D6S230E, CCT1, Ccta	6950	NM_030752	Chaperonins
HGNC:11659	TCP1P1	TCP1L1		647047	NG_006549	
HGNC:11660	TCP1P2	TCP1L2		6952		
HGNC:21630	TCP1P3	TCP1L3		400013	XR_017001	
HGNC:11656	TCP10			6953	NM_004610	
HGNC:11657	TCP10L		PRED77	140290	NM_144659	
HGNC:21254	TCP10L2		bA517H2.3	401285	XR_040749	
HGNC:11658	TCP11	D6S230E	KIAA0229, FPPR	6954	NM_001093728	
HGNC:25655	TCP11L1		FLJ11336	55346	NM_018393	
HGNC:28627	TCP11L2		MGC40368	255394	NM_152772	
HGNC:48369	TCP11X1			100996631		
HGNC:48335	TCP11X2			100996648		
HGNC:48370	TCP11X3P					
HGNC:11661	TCRA~withdrawn					
HGNC:11662	TCRAV5S1~withdrawn					
HGNC:11663	TCRB~withdrawn					
HGNC:11667	TCRBV2O~withdrawn					
HGNC:11668	TCRBV4O~withdrawn					
HGNC:11664	TCRBV10O~withdrawn					
HGNC:11665	TCRBV11O~withdrawn					
HGNC:11666	TCRBV15O~withdrawn					
HGNC:11669	TCRBVO@~withdrawn					
HGNC:11670	TCRD~withdrawn					
HGNC:11671	TCRG~withdrawn					
HGNC:11672	TCRGC1~withdrawn					
HGNC:11673	TCRGC2~withdrawn					
HGNC:11674	TCRGJ1~withdrawn					
HGNC:11675	TCRGJ2~withdrawn					
HGNC:11676	TCRGJP~withdrawn					
HGNC:11677	TCRGJP1~withdrawn					
HGNC:11678	TCRGJP2~withdrawn					
HGNC:11679	TCRGV1~withdrawn					
HGNC:11682	TCRGV2~withdrawn					
HGNC:11683	TCRGV3~withdrawn					
HGNC:11684	TCRGV4~withdrawn					
HGNC:11685	TCRGV5~withdrawn					
HGNC:11686	TCRGV5P~withdrawn					
HGNC:11687	TCRGV6~withdrawn					
HGNC:11688	TCRGV7~withdrawn					
HGNC:11689	TCRGV8~withdrawn					
HGNC:11690	TCRGV9~withdrawn					
HGNC:11680	TCRGV10~withdrawn					
HGNC:11681	TCRGV11~withdrawn					
HGNC:11691	TCRGVB~withdrawn					
HGNC:11692	TCTA			6988	NM_022171	
HGNC:11693	TCTE1		D6S46, MGC33600, FAP155, DRC5	202500	NM_182539	Dynein regulatory complex
HGNC:11695	TCTE3		TCTEX1D3	6991	NM_174910	
HGNC:11696	TCTE5~withdrawn					
HGNC:26882	TCTEX1D1		FLJ40873	200132	NM_152665	
HGNC:28482	TCTEX1D2		MGC33212	255758	NM_152773	
HGNC:32315	TCTEX1D4			343521	NM_001013632	
HGNC:26113	TCTN1		FLJ21127, TECT1, JBTS13	79600	NM_024549	Tectonic proteins|MKS complex
HGNC:25774	TCTN2	C12orf38	FLJ12975, TECT2, MKS8, JBTS24	79867	NM_024809	Tectonic proteins|MKS complex
HGNC:24519	TCTN3	C10orf61	DKFZP564D116, TECT3, JBTS18	26123	NM_015631	Tectonic proteins
HGNC:11698	TDD~withdrawn					
HGNC:11700	TDG			6996		DNA glycosylases
HGNC:11701	TDGF1		CRIPTO, CR, Cripto-1	6997	NM_003212	
HGNC:42350	TDGF1P1			100421177	NG_026672	
HGNC:11702	TDGF1P2	TDGF2	CR-2, CRIPTO-2	22816	NG_001244	
HGNC:11703	TDGF1P3	TDGF3	TDGF2, CR-3, CRIPTO-3, CRIPTO3	6998	NR_002718	
HGNC:11704	TDGF1P4	TDGF4	CR-4, CRIPTO-4	22815	NG_001243	
HGNC:11705	TDGF1P5	TDGF5	CR-5, CRIPTO-5	22814	NG_001242	
HGNC:11706	TDGF1P6	TDGF6	CR-6, CRIPTO-6	22813	NG_012350	
HGNC:11707	TDGF1P7	TDGF7	CR-7, CRIPTO-7	100129080	NG_012349	
HGNC:49891	TDGP1			645233		
HGNC:15547	TDH		FLJ25033, SDR14E1P	157739	NM_152566	Short chain dehydrogenase/reductase superfamily
HGNC:11708	TDO2		TDO, TPH2	6999	NM_005651	
HGNC:11709	TDO2L1~withdrawn					
HGNC:18884	TDP1		FLJ11090, SCAN1	55775	NM_018319	
HGNC:17768	TDP2	TTRAP		51567		
HGNC:11710	TDPX1~withdrawn					
HGNC:11712	TDRD1		CT41.1	56165		Tudor domain containing
HGNC:20612	TDRD3		FLJ21007	81550	NM_030794	Tudor domain containing
HGNC:20613	TDRD4~withdrawn					
HGNC:20614	TDRD5		FLJ34823, TUDOR3	163589	NM_173533	Tudor domain containing
HGNC:21339	TDRD6		NY-CO-45, bA446F17.4, CT41.2, SPATA36	221400	XM_166443	Tudor domain containing
HGNC:30831	TDRD7		PCTAIRE2BP	23424	NM_014290	Tudor domain containing
HGNC:20122	TDRD9	C14orf75	DKFZp434N0820, FLJ36164, NET54	122402	NM_153046	Tudor domain containing
HGNC:25316	TDRD10		DKFZp434M202	126668	NM_182499	RNA binding motif containing|Tudor domain containing
HGNC:25044	TDRD12		ECAT8, FLJ13072	91646	NM_001015890	Tudor domain containing
HGNC:45037	TDRD15			100129278		Tudor domain containing
HGNC:43642	TDRG1		LINC00532, lincRNA-NR_024015	732253	NR_024015	Long non-coding RNAs
HGNC:11713	TDRKH		TDRD2	11022	NM_006862	Tudor domain containing
HGNC:40578	TDRKH-AS1		RP11-98D18.9			
HGNC:26951	TDRP	C8orf42	INM01, TDRP1, TDRP2	157695	NM_175075	
HGNC:11714	TEAD1	TCF13, AA	TEF-1	7003	NM_021961	TEA domain transcription factors
HGNC:11715	TEAD2		TEF-4, ETF, TEF4	8463	NM_003598	TEA domain transcription factors
HGNC:11716	TEAD3	TEAD5	TEF-5, ETFR-1	7005		TEA domain transcription factors
HGNC:11717	TEAD4	TCF13L1	TEF-3, TEFR-1, EFTR-2, RTEF-1	7004	NM_003213	TEA domain transcription factors
HGNC:11718	TEAD5~withdrawn					
HGNC:11719	TEC		PSCTK4	7006		Tec family tyrosine kinases|Pleckstrin homology domain containing|SH2 domain containing
HGNC:22214	TECPR1		DKFZP434B0335, FLJ23419, FLJ90593, KIAA1358	25851	NM_015395	
HGNC:19957	TECPR2	KIAA0329		9895	NM_014844	
HGNC:4551	TECR	SC2, GPSN2	TER, MRT14	9524	NM_138501	
HGNC:27365	TECRL		GPSN2L, SRD5A2L2, DKFZp313D0829, DKFZp313B2333, TERL	253017	NM_001010874	
HGNC:44050	TECRP1			442777		
HGNC:44051	TECRP2			391696		
HGNC:11720	TECTA	DFNA12, DFNA8, DFNB21		7007	NM_005422	Deafness associated genes
HGNC:11721	TECTB			6975	NM_058222	
HGNC:20127	TEDC1	C14orf80		283643	NM_001134875	
HGNC:25849	TEDC2	C16orf59	FLJ13909	80178	NM_025108	
HGNC:30233	TEDDM1		HE9, Epdd1, TMEM45C, EDDM9	127670	NM_172000	
HGNC:42447	TEDDM2P	TEDDM1P1		127671		
HGNC:11722	TEF		KIAA1655	7008	NM_003216	PAR bZIP family
HGNC:26223	TEFM	C17orf42	FLJ22729	79736	NM_024683	
